Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
club house rugby,57,57,260,13,0.00,https://www.cougnaud-construction.com/realisations/vestiaires-sportifs-club-house-meyzieu/,0,0,0.00,0.04,77300000,"[43,82,66,82,66,82,82,66,66,100,28,28]",2023-05-29,"Local pack, Image pack, Sitelinks, Reviews, Image, FAQ, Find results on, Indented, Related searches",commercial,Organic
ol centre de formation,70,70,70,24,0.61,https://www.cougnaud-construction.com/groupama-ol-academy/,0,0,0.00,0.07,18000000,"[100,64,64,50,35,50,35,50,50,35,64,64]",2023-06-08,"Local pack, Image pack, Reviews, Video Carousel, People also ask, Find results on, Indented, Related searches","commercial, navigational",Organic
lulu l escargot,27,27,50,19,0.00,https://www.cougnaud-construction.com/realisations/accueil-periscolaire-sainte-luce-sur-loire/,0,0,0.00,0.01,450000,"[64,78,64,28,50,64,35,0,14,0,21,21]",2023-06-18,"Knowledge panel, Sitelinks, Reviews, FAQ, Indented",navigational,Organic
lepineau,16,16,140,24,0.00,https://www.cougnaud-construction.com/realisations/bureaux-lepineau/,0,0,0.00,0.1,83500,"[42,80,80,100,65,42,42,65,53,7,7,7]",2023-06-14,"Local pack, Image pack, Image, Find results on, Indented, Related searches",commercial,Organic
constructeur batiment,78,78,90,23,1.79,https://www.cougnaud-construction.com/,0,0,0.00,0.27,978000,"[29,29,23,64,17,29,64,64,23,64,41,100]",2023-05-30,"Local pack, Image pack, Reviews, Video Carousel, People also ask, Find results on, Related searches",commercial,Organic
atlantic modulaire,35,35,140,29,0.00,https://www.cougnaud-construction.com/realisations/bureaux-atlantic/,0,0,0.00,0.08,358000,"[80,66,42,52,66,100,66,66,100,66,52,52]",2023-06-06,"Knowledge panel, Image pack, Sitelinks, Indented",navigational,Organic
bâtiment bepos,16,16,70,34,0.18,https://www.cougnaud-construction.com/bepos/,0,0,0.00,0.03,75200,"[64,64,64,29,23,52,17,64,17,17,52,11]",2023-06-01,"Knowledge panel, Sitelinks, Reviews, Image, Ads bottom, People also ask, FAQ, Indented, Related searches","informational, transactional",Organic
bâtiment bepos,17,17,70,34,0.18,https://www.cougnaud-construction.com/construction-modulaire/bois-metal-beton/reglementation/re-2020/bepos/batiment-bepos/,0,0,0.00,0.03,75200,"[64,64,64,29,23,52,17,64,17,17,52,11]",2023-06-01,"Knowledge panel, Sitelinks, Reviews, Image, Ads bottom, People also ask, FAQ, Indented, Related searches","informational, transactional",Organic
cantine saint nazaire,54,58,320,17,0.00,https://www.cougnaud-construction.com/realisations/restauration-dentreprise-stx/,0,0,0.00,0,305000,"[54,54,15,11,66,44,66,35,100,44,100,35]",2023-06-25,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
notre-dame du roc,79,79,90,29,0.00,https://www.cougnaud-construction.com/realisations/restauration-dentreprise-notre-dame-du-roc/,0,0,0.00,0,5410000,"[0,0,0,0,0,0,0,0,100,0,0,0]",2023-06-14,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
jeumont framatome,76,76,140,39,0.00,https://www.cougnaud-construction.com/realisations/bureaux-jspm-areva/,0,0,0.00,0.01,80,"[34,53,34,34,43,43,43,53,53,43,34,34]",2023-06-22,"Knowledge panel, Image pack, Reviews, Image, Video Carousel, Indented, Related searches","informational, navigational",Organic
pôle scolaire,41,41,40,9,0.00,https://www.cougnaud-construction.com/realisations/pole-scolaire-recey-sur-ource/,0,0,0.00,0,23400000,"[18,18,18,18,18,100,100,18,18,100,18,18]",2023-06-02,"Local pack, Image pack, Reviews, Video Carousel, Find results on, Related searches",informational,Organic
mairie de beaufou,79,79,90,23,0.00,https://www.cougnaud-construction.com/realisations/restaurant-scolaire-beaufou/,0,0,0.00,0,20800,"[7,42,42,34,42,42,42,26,34,34,34,26]",2023-06-04,"Knowledge panel, Image pack, Sitelinks, Reviews, FAQ, Indented, Related searches",navigational,Organic
centre hospitalier mazurelle,69,69,50,31,0.00,https://www.cougnaud-construction.com/realisations/restauration-dentreprise-ch-georges-mazurelle/,0,0,0.00,0,77,"[14,78,14,14,78,14,14,100,50,14,14,14]",2023-06-04,"Local pack, Sitelinks, Reviews, Image, FAQ, Find results on, Twitter carousel, Indented, Related searches",navigational,Organic
eclairage creche,91,91,40,17,0.17,https://www.cougnaud-construction.com/realisations/creche-cat/,0,0,0.00,1,2250000,"[6,6,6,6,6,6,34,34,6,6,6,6]",2023-06-10,"Image pack, Reviews, Image, People also ask, Related searches",transactional,Organic
ecole jean de la fontaine etampes,52,52,40,23,0.00,https://www.cougnaud-construction.com/etampes-inaugure-lextension-de-lecole-la-fontaine/,0,0,0.00,0,76,"[18,100,18,18,18,18,18,18,18,18,81,18]",2023-06-12,"Knowledge panel, Reviews, Indented",navigational,Organic
groupama ol academy,35,35,390,20,0.00,https://www.cougnaud-construction.com/groupama-ol-academy/,0,0,0.00,0,99,"[54,29,36,36,44,54,67,100,44,15,19,15]",2023-06-13,"Knowledge panel, Image pack, Reviews, Image, Related searches",navigational,Organic
actu saint nazaire 44600,91,91,70,41,0.00,https://www.cougnaud-construction.com/realisations/restauration-dentreprise-stx/,0,0,0.00,0,0,"[0,0,0,11,64,64,11,52,64,23,100,100]",2023-06-10,"Knowledge panel, Carousel, Sitelinks, Reviews, Indented, Related searches",informational,Organic
college puy chabot,45,45,110,21,0.00,https://www.cougnaud-construction.com/un-restaurant-pour-le-college-puy-chabot/,0,0,0.00,0,73,"[80,80,42,42,100,66,52,52,100,0,0,0]",2023-06-09,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Related searches",navigational,Organic
clubhouse bordeaux,47,47,170,22,0.00,https://www.cougnaud-construction.com/realisations/club-house-fc-girondins-bordeaux/,0,0,0.00,0,3150000,"[65,65,53,53,42,100,80,80,80,80,53,80]",2023-06-01,"Knowledge panel, Reviews, Image, People also ask, Indented, Related searches",informational,Organic
centre d entrainement psg,45,45,1600,45,0.00,https://www.cougnaud-construction.com/realisations/vestiaires-sportifs-psg/,0,0,0.00,0,1090000,"[41,66,100,79,79,66,41,79,79,36,20,36]",2023-06-21,"Instant answer, Knowledge panel, Sitelinks, Image, People also ask, Indented, Related searches","informational, navigational",Organic
gustaveroussy,54,54,1000,40,2.15,https://www.cougnaud-construction.com/realisations/laboratoire-institut-gustave-roussy/,0,0,0.00,0.03,2320000,"[36,62,62,30,62,55,45,55,45,62,81,100]",2023-06-21,"Knowledge panel, Sitelinks, Reviews, Twitter carousel, Indented, Related searches",navigational,Organic
cabinet medical pipriac,57,57,40,13,0.00,https://www.cougnaud-construction.com/realisations/restaurant-scolaire-pipriac/,0,0,0.00,0,75,"[14,14,14,14,78,78,14,14,14,78,14,14]",2023-06-03,"Knowledge panel, Image pack, Reviews, Indented, Related searches",informational,Organic
mairie l'herbergement,80,80,110,29,0.00,https://www.cougnaud-construction.com/realisations/restaurant-scolaire-l-hergement/,0,0,0.00,0,45600,"[0,0,4,0,80,80,80,66,80,66,100,80]",2023-06-07,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
brest calvi,46,46,70,25,0.12,https://www.cougnaud-construction.com/realisations/hebergement-et-stockage/,0,0,0.00,0.39,1830000,"[18,18,22,18,10,8,6,10,22,22,22,18]",2023-06-15,"Instant answer, Image pack, Reviews, Image, FAQ, Flights, Indented",informational,Organic
contrcution,77,77,40,66,0.79,https://www.cougnaud-construction.com/,0,0,0.00,0.02,3230000000,"[0,33,42,0,100,66,0,4,0,0,0,0]",2023-06-07,"Instant answer, Knowledge panel, Local pack, Top stories, Sitelinks, Image, People also ask, Indented, Related searches",commercial,Organic
communauté de communes vie et boulogne,55,55,320,18,0.00,https://www.cougnaud-construction.com/realisations/bureaux-cc-vie-et-boulogne/,0,0,0.00,0,82,"[66,66,66,81,100,100,66,43,81,66,66,43]",2023-06-19,"Knowledge panel, Sitelinks, Indented, Related searches",navigational,Organic
compagnie maritime finist mer,35,35,40,21,0.00,https://www.cougnaud-construction.com/realisations/point-d-accueil-finist-merc/,0,0,0.00,0,75,"[18,18,100,100,100,18,18,0,0,0,0,0]",2023-06-05,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
beffroi vision le cateau,38,38,50,28,0.00,https://www.cougnaud-construction.com/realisations/salle-jules-meriaux/,0,0,0.00,0,53,"[18,18,18,3,3,3,3,3,3,3,3,15]",2023-06-01,"Knowledge panel, Image pack, Image, Related searches",informational,Organic
vestiaire rugby,73,73,210,19,0.00,https://www.cougnaud-construction.com/realisations/vestiaires-sportifs-club-house-meyzieu/,0,0,0.00,0.01,2970000,"[53,43,53,35,35,82,66,53,66,35,82,82]",2023-06-04,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",informational,Organic
creche maison bleue,55,55,1600,38,0.57,https://www.cougnaud-construction.com/realisations/maison-bleue-saint-cyr/,0,0,0.00,0.07,93,"[55,65,55,44,65,65,65,34,100,34,24,34]",2023-06-20,"Knowledge panel, Local pack, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",navigational,Organic
nuancier arcelor,26,26,110,2,0.00,https://www.cougnaud-construction.com/realisations/bureaux-jspm-areva/,0,0,0.00,0,58,"[64,100,52,29,64,64,64,64,64,82,82,64]",2023-06-03,"Image pack, Image, Indented, Related searches",informational,Organic
pole sante pipriac,40,40,90,25,0.00,https://www.cougnaud-construction.com/standard/accessibilite-p-m-r/,0,0,0.00,0,72,"[1,8,1,8,8,6,6,8,8,8,8,6]",2023-06-21,"Knowledge panel, Image pack, Indented, Related searches",navigational,Organic
locaux associatifs,57,57,40,14,0.84,https://www.cougnaud-construction.com/millylaforet/,0,0,0.00,0.07,2280000,"[42,71,57,42,100,42,71,42,57,57,100,57]",2023-06-07,"Reviews, Video Carousel, People also ask, Indented, Related searches","informational, transactional",Organic
creche laigneville,33,33,40,10,0.56,https://www.cougnaud-construction.com/realisations/maison-bleue-saint-cyr/,0,0,0.00,0.06,60,"[18,36,18,18,100,27,18,18,18,18,18,81]",2023-06-11,"Knowledge panel, Image pack, Sitelinks, Reviews, Indented",informational,Organic
algeco maison,53,53,480,30,0.60,https://www.cougnaud-construction.com/,0,0,0.00,1,106000,"[44,66,66,66,66,81,81,81,81,81,100,100]",2023-06-13,"Image pack, Reviews, Image, People also ask, Related searches",informational,Organic
michelin competition,82,82,90,10,0.42,https://www.cougnaud-construction.com/realisations/pole-competition-michelin/,0,0,0.00,0.47,13800000,"[64,64,50,50,64,64,64,50,64,64,78,100]",2023-06-06,"Sitelinks, Reviews, Image, Indented, Related searches",commercial,Organic
centre formation ol,78,78,50,21,0.00,https://www.cougnaud-construction.com/groupama-ol-academy/,0,0,0.00,0.01,14700000,"[19,15,19,15,42,19,19,42,19,15,15,15]",2023-06-14,"Instant answer, Knowledge panel, Local pack, Image pack, People also ask, Find results on, Indented, Related searches",informational,Organic
ehpad yves cougnaud,44,44,90,15,0.00,https://www.cougnaud-construction.com/agapanthes-mam-cougnaud-inaugures/,0,0,0.00,0.02,74,"[22,4,22,22,22,22,29,35,22,18,4,10]",2023-06-01,"Local pack, Reviews, Image, FAQ, Find results on, Indented",commercial,Organic
mairie quincy sous senart,80,80,720,29,0.00,https://www.cougnaud-construction.com/realisations/ecole-periscolaire-quincy-sous-senart/,0,0,0.00,0,261000,"[81,81,81,67,100,100,100,81,81,54,67,67]",2023-06-20,"Knowledge panel, Sitelinks, Reviews, Image, Related searches",navigational,Organic
groupama académie,69,69,140,20,0.00,https://www.cougnaud-construction.com/groupama-ol-academy/,0,0,0.00,0,175000,"[34,34,6,34,100,100,65,53,65,6,6,6]",2023-06-20,"Knowledge panel, Image pack, Sitelinks, Related searches",informational,Organic
recyclage batiment,30,30,40,23,0.55,https://www.cougnaud-construction.com/construction-modulaire/bois-metal-beton/recyclage-des-batiments/,0,0,0.00,0.08,837000,"[18,18,18,18,18,18,18,18,18,100,100,27]",2023-06-05,"Local pack, Image pack, Sitelinks, Reviews, Video Carousel, People also ask, Find results on, Indented, Related searches",informational,Organic
studio france television,87,87,210,31,0.00,https://www.cougnaud-construction.com/realisations/locaux-administratifs-france-televisions/,0,0,0.00,0,154000000,"[2,8,35,35,100,81,100,43,43,22,18,22]",2023-06-22,"Knowledge panel, Local pack, Image pack, Sitelinks, Video Carousel, People also ask, Indented, Related searches",commercial,Organic
villejuif gustave roussy,16,16,140,42,0.00,https://www.cougnaud-construction.com/realisations/laboratoire-institut-gustave-roussy/,0,0,0.00,0,561000,"[42,52,52,66,66,100,66,52,80,80,80,66]",2023-06-12,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, People also ask, Twitter carousel, Indented, Related searches",navigational,Organic
chantiers atlantique saint nazaire,69,68,110,22,0.00,https://www.cougnaud-construction.com/realisations/restauration-dentreprise-stx/,0,0,0.00,0,681000,"[28,18,23,23,18,23,15,23,23,15,18,15]",2023-06-25,"Local pack, Sitelinks, Reviews, Image, People also ask, Find results on, Indented, Related searches",commercial,Organic
restaurant labastidette,57,57,90,17,0.00,https://www.cougnaud-construction.com/realisations/vestiaires-sportifs-labastidette/,0,0,0.00,0,70,"[42,42,33,52,66,42,52,42,19,23,66,33]",2023-05-30,"Local pack, Image pack, Reviews, Find results on, Indented, Related searches",commercial,Organic
ol academie,47,47,90,19,0.00,https://www.cougnaud-construction.com/groupama-ol-academy/,0,0,0.00,0,1310000,"[15,15,6,4,6,15,15,15,12,15,15,15]",2023-06-02,"Instant answer, Knowledge panel, Reviews, Tweet, Indented, Related searches",navigational,Organic
collège saint exupéry paris,18,18,40,19,0.48,https://www.cougnaud-construction.com/realisations/college-saint-exupery/,0,0,0.00,0.01,400000,"[100,42,42,14,0,4,0,0,0,0,0,4]",2023-06-01,"Local pack, Image pack, Reviews, Find results on, Indented, Related searches",commercial,Organic
cap tif agde,51,51,90,16,0.00,https://www.cougnaud-construction.com/realisations/locaux-medicaux-saint-guilhem/,0,0,0.00,0,82,"[52,52,100,66,42,33,33,42,33,19,19,23]",2023-06-11,"Knowledge panel, Sitelinks, Reviews",commercial,Organic
altead,58,58,480,19,0.00,https://www.cougnaud-construction.com/realisations/siege-social-altead/,0,0,0.00,0,96,"[66,81,66,44,81,66,66,66,54,66,66,36]",2023-06-20,"Local pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
centre hospitalier de sens avis,42,42,140,16,0.00,https://www.cougnaud-construction.com/realisations/locaux-medicaux-sens/,0,0,0.00,0,3350000,"[0,80,66,66,66,80,80,100,52]",2023-05-31,"Knowledge panel, Reviews, People also ask, FAQ, Related searches",informational,Organic
collège george de la tour,28,28,320,34,0.00,https://www.cougnaud-construction.com/realisations/college-lycee-g-de-la-tour/,0,0,0.00,0,89800000,"[54,81,43,54,81,66,66,43,100,35,100,35]",2023-06-18,"Knowledge panel, Local pack, Sitelinks, Reviews, FAQ, Find results on, Indented, Related searches","commercial, navigational",Organic
musée de la photographie,83,83,1300,57,2.00,https://www.cougnaud-construction.com/realisations/musee-francais-de-la-photographie/,0,0,0.00,0.03,0,"[81,81,62,81,81,100,100,62,100,100,81,81]",2023-06-24,"Carousel, Sitelinks, Reviews, Image, FAQ, Related searches",navigational,Organic
lycée hotelier notre dame,55,55,70,18,0.00,https://www.cougnaud-construction.com/realisations/restauration-dentreprise-notre-dame-du-roc/,0,0,0.00,0,90,"[17,17,0,11,64,52,52,52,100,11,52,11]",2023-06-21,"Knowledge panel, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
biod oc,25,25,90,24,0.00,https://www.cougnaud-construction.com/realisations/laboratoire-medicale-carcasonne/,0,0,0.00,0,70,"[23,28,23,23,23,17,28,23,23,17,23,23]",2023-06-05,"Local pack, Image pack, Sitelinks, Indented, Related searches",navigational,Organic
algeco modulaire,34,34,70,19,1.21,https://www.cougnaud-construction.com/,0,0,0.00,1,26300,"[36,36,27,27,100,100,100,100,100,45,100,27]",2023-06-09,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Ads top, Ads bottom, Shopping ads, Indented, Related searches","informational, transactional",Organic
george de la tour lycée,51,51,50,27,0.00,https://www.cougnaud-construction.com/realisations/college-lycee-g-de-la-tour/,0,0,0.00,0.01,5410000,"[11,11,0,0,26,7,26,7,42,34,26,26]",2023-06-20,"Local pack, Image pack, Sitelinks, Reviews, Find results on, Indented, Related searches","commercial, navigational",Organic
batiment ecole,80,80,90,21,0.00,https://www.cougnaud-construction.com/scolaire/construction-ecole-modulaire/,0,0,0.00,0,4270000,"[64,50,35,50,50,78,78,78,78,64,78,64]",2023-06-12,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches","informational, transactional",Organic
cemex bondy,26,26,170,26,0.00,https://www.cougnaud-construction.com/realisations/locaux-sociaux/,0,0,0.00,0.07,74,"[53,53,80,100,42,53,65,65,53,65,53,53]",2023-06-01,"Knowledge panel, Image pack, Reviews, Image, Indented",informational,Organic
rugby club de senlis,19,19,40,27,0.00,https://www.cougnaud-construction.com/realisations/vestiaires-club-house-rugby-senlis/,0,0,0.00,0,86,"[11,64,11,11,11,100,11,11,11,11,11,11]",2023-06-02,"Knowledge panel, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
olympique lyonnais centre de formation,45,66,70,23,0.61,https://www.cougnaud-construction.com/groupama-ol-academy/,0,0,0.00,0.07,3290000,"[100,21,21,14,78,78,28,28,35,35,35,50]",2023-06-25,"Knowledge panel, Local pack, Top stories, Reviews, People also ask, Find results on, Indented, Related searches",informational,Organic
