Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
alta construction,60,60,70,23,0.00,https://www.portakabin.com/fr/actualites-et-evenements/actualites/innovation-alta/,0,0,0.00,0.01,51800000,"[64,11,11,11,64,100,11,11,52,11,52,11]",2023-06-14,"Local pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
centre de la vision bleriot,47,47,70,26,0.00,https://www.portakabin.com/fr/etudes-de-cas/ecole-de-bleriot-plage/,0,0,0.00,0,136000,"[100,78,64,64,21,64,78,64,35,14,14,14]",2023-06-06,"Knowledge panel, Image pack, Reviews, Image, FAQ, Indented, Related searches",transactional,Organic
combien de temps pour un permis de construire,67,67,90,20,0.00,https://www.portakabin.com/fr/faqs/normes-et-conception-des-structures/ai-je-besoin-dun-permis-de-construire-et-combien-de-temps-cela-prend-il-/,0,0,0.00,0.01,12700000,"[52,52,64,52,41,82,41,29,52,64,64,52]",2023-06-09,"Reviews, Featured snippet, People also ask, Related searches",informational,Organic
mairie la couronne,49,49,590,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-grand-couronne/,0,0,0.00,0,7320000,"[81,100,81,66,100,66,66,54,81,54,81,66]",2023-06-24,"Instant answer, Knowledge panel, Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
toilette autonome,71,71,140,5,0.82,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,1,2370000,"[66,100,52,66,52,42,66,52,52,66,66,66]",2023-06-10,"Image pack, Sitelinks, Reviews, Image, Indented, Related searches",commercial,Organic
portakabin corbas,2,2,30,22,34.36,https://www.portakabin.com/fr/,0,0,26.00,0.14,74,"[6,10,4,14,4,4,4,4,6,4,4,4]",2023-05-28,"Knowledge panel, Image pack, Reviews, Image, Indented, Related searches",informational,Organic
bureau modulaire prix,16,16,40,14,1.65,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,1,5260000,"[3,3,3,3,3,3,3,3,3,18,15,18]",2023-06-24,"Sitelinks, Reviews, Featured snippet, Image, Ads top, Ads bottom, Shopping ads, Indented, Related searches",transactional,Organic
fleuriste templemars,37,37,50,28,0.33,https://www.portakabin.com/fr/etudes-de-cas/fleurs-muller/,0,0,0.00,0.27,68,"[34,15,21,15,12,28,6,6,6,34,28,6]",2023-06-22,"Knowledge panel, Reviews, Indented","informational, navigational",Organic
l'hôpital americain,88,88,210,42,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.01,19300000,"[0,0,0,0,100,81,44,35,54,28,35,28]",2023-06-06,"Knowledge panel, Sitelinks, Reviews, Image, People also ask, Related searches",navigational,Organic
yssingeaux ecole patisserie,57,57,40,20,0.52,https://www.portakabin.com/fr/etudes-de-cas/ecole-nationale-superieure-de-patisserie/,0,0,0.00,0.17,20800,"[18,100,18,100,18,18,18,18,18,18,18,18]",2023-06-05,"Knowledge panel, Image pack, Reviews, Image, Video Carousel, People also ask, Related searches",informational,Organic
rappelle-moi ou rappel moi,94,94,70,37,0.00,https://www.portakabin.com/fr/formulaire-de-rappel/,0,0,0.00,0,4010000,"[29,29,29,41,100,52,41,29,23,17,17,11]",2023-06-06,"Image pack, Reviews, Featured snippet, People also ask, Indented, Related searches",informational,Organic
salles informatiques,37,37,720,21,1.55,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/salle-informatiques/,0,0,0.00,0.05,58800000,"[55,45,36,0,100,76,76,45,76,30,45,36]",2023-06-22,"Local pack, Image pack, Reviews, Image, People also ask, Find results on, Indented, Related searches",commercial,Organic
bayer santé familiale,43,43,90,10,0.00,https://www.portakabin.com/fr/etudes-de-cas/bayer-sante-familiale/,0,0,0.00,0.01,91,"[78,14,14,78,78,78,78,78,64,64,100,78]",2023-06-03,"Sitelinks, Reviews, Indented, Related searches, See results about",navigational,Organic
homelink france,84,84,70,33,1.46,https://www.portakabin.com/gb-en/,0,0,0.00,0.07,1250000,"[100,100,18,18,18,18,18,18,100,100,100,81]",2023-06-08,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
villepreux maire,33,33,170,26,0.00,https://www.portakabin.com/fr/etudes-de-cas/mairie-de-villepreux/,0,0,0.00,0,91,"[100,100,80,52,66,100,80,52,66,80,80,52]",2023-06-23,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches","navigational, transactional",Organic
cabine de douche provisoire,64,64,40,3,0.42,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,1,74300,"[27,45,45,36,45,45,27,18,45,27,36,36]",2023-06-10,"Image pack, Sitelinks, Reviews, Image, Ads bottom, Indented, Related searches","informational, transactional",Organic
bureau chantier,18,18,50,3,1.24,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/,0,0,0.00,0.98,29800000,"[6,6,6,6,34,34,34,21,21,9,12,12]",2023-06-11,"Image pack, Reviews, Image, Ads bottom, Indented, Related searches",informational,Organic
bâtiment préfabriqué,5,5,40,19,1.53,https://www.portakabin.com/fr/pourquoi-modulaire/quest-ce-que-la-construction-modulaire/,0,0,0.00,1,768000,"[14,4,9,14,19,4,4,80,14,9,19,9]",2023-06-23,"Knowledge panel, Local pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
pharmacie la marliere,23,23,70,25,0.00,https://www.portakabin.com/fr/etudes-de-cas/pharmacie-de-marliere/,0,0,0.00,0,83,"[0,1,0,0,3,3,1,3,2,2,2,1]",2023-06-24,"Knowledge panel, Image pack, Reviews, FAQ, Indented, Related searches",navigational,Organic
ecole patisserie yssingeaux,56,56,170,22,0.56,https://www.portakabin.com/fr/etudes-de-cas/ecole-nationale-superieure-de-patisserie/,0,0,0.00,0.17,20200,"[66,80,66,100,100,100,66,66,80,66,66,66]",2023-06-14,"Knowledge panel, Reviews, Image, FAQ, Related searches",informational,Organic
je vous rapel,83,83,140,26,0.00,https://www.portakabin.com/fr/formulaire-de-rappel/,0,0,0.00,0,76300000,"[80,42,100,80,19,53,65,15,26,42,26,42]",2023-06-02,"Image pack, Reviews, People also ask, Indented, Related searches","commercial, informational",Organic
clinique saint gregoire rennes,36,36,110,36,0.00,https://www.portakabin.com/fr/etudes-de-cas/clinique-saint-gregoire/,0,0,0.00,0,91,"[66,100,80,33,42,52,42,52,52,66,52,52]",2023-05-31,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches","commercial, navigational",Organic
a nous les toilettes,78,78,40,17,0.00,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,0.24,106000000,"[9,100,18,18,18]",2023-06-21,"Sitelinks, Reviews, Indented",navigational,Organic
sepem industries,32,32,170,18,0.00,https://www.portakabin.com/fr/actualites-et-evenements/evenements/sepem/,0,0,0.00,0,98,"[35,23,6,18,81,35,44,18,54,18,18,18]",2023-06-14,"Image pack, Sitelinks, Reviews, Indented, Related searches",navigational,Organic
ville de rillieux,76,76,140,24,0.00,https://www.portakabin.com/fr/etudes-de-cas/ville-de-rillieux-la-pape/,0,0,0.00,0,1980000,"[80,53,53,42,80,53,53,42,65,53,80,42]",2023-06-11,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Twitter carousel, Related searches",navigational,Organic
hôpital américain à paris,78,78,70,31,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.06,5190000,"[6,34,6,6,6,6,34,34,34,34,6,34]",2023-06-12,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, People also ask, FAQ, Related searches",navigational,Organic
pacemaker pourquoi,56,56,320,41,0.00,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-autonomes/pacemaker/,0,0,0.00,0.01,573000,"[2,2,4,4,2,2,36,44,81,67,100,67]",2023-06-16,"Sitelinks, Featured snippet, Image, People also ask, Related searches",informational,Organic
douche vestiaire sport,21,21,70,14,0.00,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/vestiaires/,0,0,0.00,1,2710000,"[1,3,3,18,18,18,8,8,18,6,15,8]",2023-06-22,"Image pack, Reviews, Image, Indented, Related searches",informational,Organic
bâtiments modulaires,8,8,90,39,2.64,https://www.portakabin.com/fr/,0,0,0.00,1,843000,"[43,53,23,5,28,35,28,12,5,17,28,5]",2023-06-07,"Local pack, Image pack, Reviews, Ads bottom, People also ask, Find results on, Indented, Related searches",commercial,Organic
bâtiments modulaires,9,9,90,39,2.64,https://www.portakabin.com/fr/pourquoi-modulaire/quest-ce-que-la-construction-modulaire/,0,0,0.00,1,843000,"[43,53,23,5,28,35,28,12,5,17,28,5]",2023-06-07,"Local pack, Image pack, Reviews, Ads bottom, People also ask, Find results on, Indented, Related searches",commercial,Organic
vestiaire salle de bain,10,10,40,20,0.00,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,1,6160000,"[3,3,3,3,3,3,8,3,18,18,3,3]",2023-06-15,"Image pack, Sitelinks, Reviews, Image, Ads bottom, Indented","informational, transactional",Organic
francois demonchy,80,80,70,18,0.00,https://www.portakabin.com/fr/a-propos-de-nous/direction-et-gestion/,0,0,0.00,0,100,"[0,0,0,0,0,100,100,100,100,100,7,7]",2023-06-12,"Image pack, Reviews, Indented",informational,Organic
hopital americaine de paris,83,83,720,36,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-americain-de-paris/,0,0,0.00,0.02,6590000,"[0,0,0,0,100,81,22,0,0,0,0,0]",2023-06-23,"Local pack, Sitelinks, Reviews, People also ask, Find results on, Indented, Related searches","commercial, navigational",Organic
kit douche provisoire,33,33,50,22,0.27,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,1,67900,"[15,12,12,15,21,21,15,12,12,12,21,15]",2023-06-04,"Image pack, Reviews, Image, People also ask, Indented, Related searches","informational, transactional",Organic
douche autonome,86,86,110,8,0.36,https://www.portakabin.com/fr/nos-batiments/toilettes-douches-et-vestiaires/,0,0,0.00,1,2890000,"[66,66,66,66,52,52,52,42,52,66,52,66]",2023-06-03,"Sitelinks, Reviews, Image, Video Carousel, People also ask, Related searches",informational,Organic
ucb construction,38,38,260,21,0.00,https://www.portakabin.com/be-fr/etudes-de-cas/ucb/,0,0,0.00,0,3350000,"[81,100,53,43,65,81,100,65,81,65,81,65]",2023-06-05,"Knowledge panel, Image pack, Reviews, Related searches",informational,Organic
préfabriqué occasion prix,12,13,40,4,0.64,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,1,173000,"[15,19,19,19,11,11,11,7,11,15,11,11]",2023-06-25,"Reviews, Image, Related searches",transactional,Organic
support de batiment,49,49,140,4,0.00,https://www.portakabin.com/fr/faqs/gestion-et-livraison-de-votre-batiment/pouvez-vous-me-fournir-un-support-technique-pour-mon-batiment-portakabin/,0,0,0.00,0.45,44100000,"[22,0,29,0,0,100,43,18,54,35,29,22]",2023-06-09,"Image pack, Reviews, Image, Indented, Related searches",transactional,Organic
local technique,45,45,1600,22,0.91,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/locaux-techniques/,0,0,0.00,0.15,787000000,"[84,84,68,84,84,84,52,52,84,84,100,84]",2023-06-20,"Knowledge panel, Reviews, Featured snippet, Image, Video Carousel, People also ask, Related searches",informational,Organic
hub boulanger,93,93,210,33,0.00,https://www.portakabin.com/fr/etudes-de-cas/boulanger/,0,0,0.00,0.67,1690000,"[100,100,65,43,65,81,53,65,100,53,53,65]",2023-06-07,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Related searches",navigational,Organic
pharmacie 400 maison,77,77,140,20,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/pharmacies/,0,0,0.00,0,5130000,"[20,20,16,10,5,16,10,8,3,3,6,13]",2023-06-15,"Knowledge panel, Image pack, Reviews, Image, FAQ, Related searches",navigational,Organic
nous rappel,29,29,50,24,0.00,https://www.portakabin.com/fr/formulaire-de-rappel/,0,0,0.00,0,93000000,"[77,77,55,0,33,55,55,55,77,55,55,44]",2023-06-13,"Reviews, People also ask, Indented, Related searches",commercial,Organic
maire audruicq,40,40,40,25,0.00,https://www.portakabin.com/fr/etudes-de-cas/ville-daudruicq/,0,0,0.00,0,85,"[0,0,0,0,100,9,14,42,23,4,4,9]",2023-06-13,"Instant answer, Knowledge panel, Image pack, Reviews, Image, FAQ, Indented, Related searches",informational,Organic
urgences longjumeau,40,40,210,18,0.00,https://www.portakabin.com/fr/etudes-de-cas/hopital-de-longjumeau/,0,0,0.00,0,42600,"[35,54,43,29,43,43,54,54,100,35,43,35]",2023-06-23,"Local pack, Image pack, Reviews, Image, Find results on, Related searches",commercial,Organic
notre vision,8,8,70,11,0.00,https://www.portakabin.com/fr/a-propos-de-nous/notre-mission-notre-vision-et-nos-valeurs/,0,0,0.00,0,170000000,"[35,50,28,21,78,35,78,35,78,35,35,28]",2023-06-04,"Reviews, Video Carousel, People also ask, Related searches",commercial,Organic
us orgeres,44,44,50,16,0.00,https://www.portakabin.com/fr/nos-agences/agence-de-rennes/,0,0,0.00,0,61,"[42,15,11,19,26,19,26,7,7,42,34,7]",2023-06-06,"Sitelinks, Image, Indented, Related searches",commercial,Organic
lsdh varennes sur fouzon,25,25,90,17,0.00,https://www.portakabin.com/fr/actualites-et-evenements/actualites/la-laiterie-de-varennes/,0,0,0.00,0,86,"[66,35,10,6,18,14,18,10,18,4,4,4]",2023-06-22,"Knowledge panel, Reviews, Image, Indented, Related searches","navigational, transactional",Organic
bureaux d'occasion,64,64,90,30,0.47,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/bureau-modulaire-occasion/,0,0,0.00,1,18200000,"[6,0,4,6,22,8,14,35,14,29,100,10]",2023-06-24,"Local pack, Image pack, Sitelinks, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
8 impasse de belgique 44300 nantes,66,66,170,19,0.00,https://www.portakabin.com/fr/nos-agences/agence-de-nantes/,0,0,0.00,0,69,"[53,65,65,80,53,100,100,65,65,100,53,42]",2023-05-31,"Image pack, Reviews, Indented, Address pack, Related searches",informational,Organic
happychic,25,25,480,24,0.00,https://www.portakabin.com/fr/etudes-de-cas/happychic/,0,0,0.00,0,224000,"[66,66,54,44,81,100,100,81,81,54,54,44]",2023-06-17,"Local pack, Image pack, Reviews, Find results on, Indented, Related searches",commercial,Organic
bureau préfabriqué,19,19,260,5,1.88,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/,0,0,0.00,1,578000,"[66,53,66,43,66,82,66,66,100,82,82,82]",2023-06-13,"Image pack, Reviews, Image, Ads top, Shopping ads, Indented, Related searches",informational,Organic
cesi mont saint aignan,77,77,110,22,0.28,https://www.portakabin.com/fr/etudes-de-cas/cesi/,0,0,0.00,0.06,98,"[42,52,33,23,100,42,52,52,80,52,52,42]",2023-06-06,"Local pack, Image pack, Sitelinks, Reviews, Image, People also ask, Indented, Related searches",navigational,Organic
pharmacie de la plage calais,37,37,40,14,0.00,https://www.portakabin.com/fr/etudes-de-cas/pharmacie-de-la-plage/,0,0,0.00,0,492000,"[7,7,42,7,7,7,7,42,7,7,7,7]",2023-06-19,"Local pack, Image pack, Reviews, Image, Find results on, Indented, Related searches",commercial,Organic
fournissez,34,34,50,36,0.00,https://www.portakabin.com/fr/faqs/interieur/fournissez-vous-du-mobilier/,0,0,0.00,0,5520000,"[19,15,19,15,3,11,7,3,3,3,100,3]",2023-06-03,"Reviews, People also ask, Indented, Related searches",informational,Organic
micro crèche 123 soleil,85,85,40,13,0.00,https://www.portakabin.com/fr/etudes-de-cas/creche-1-2-3-soleil/,0,0,0.00,0.02,91,"[27,18,18,18,18,18,100,100,18,100,18,18]",2023-06-01,"Local pack, Image pack, Sitelinks, Reviews, Video Carousel, Find results on, Indented, Related searches","commercial, navigational",Organic
southampton general hospital,87,87,140,57,0.00,https://www.portakabin.com/gb-en/case-studies/university-hospital-of-southampton/,0,0,0.00,0,11900000,"[2,2,12,2,2,100,19,12,10,12,19,7]",2023-06-19,"Knowledge panel, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
musique modulaire,49,49,40,19,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-scolaires/salles-de-musique/,0,0,0.00,0.96,2330000,"[14,19,14,9,23,14,19,33,23,33,9,33]",2023-06-01,"Knowledge panel, Sitelinks, Reviews, Video Carousel, People also ask, Related searches","informational, transactional",Organic
modular building,21,21,40,20,1.85,https://www.portakabin.com/gb-en/why-modular/,0,0,0.00,0.29,215000000,"[28,5,12,10,7,28,10,7,5,5,5,5]",2023-06-23,"Knowledge panel, Local pack, Sitelinks, Reviews, Image, Indented, Related searches","commercial, navigational",Organic
altă,55,55,70,39,0.00,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/batiments-assemblables/alta/,0,0,0.00,0,3540000000,"[63,45,81,100,81,45,63,45,63,63,63,18]",2023-06-06,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, Indented, Related searches","informational, transactional",Organic
so clinic rennes,55,55,210,33,0.00,https://www.portakabin.com/fr/etudes-de-cas/clinique-saint-gregoire/,0,0,0.00,0,1870000,"[35,53,35,53,66,53,53,43,43,53,66,53]",2023-06-15,"Knowledge panel, Image pack, Sitelinks, Reviews, Image, FAQ, Indented, Related searches","informational, transactional",Organic
préfabriqué bureau,14,14,40,4,2.15,https://www.portakabin.com/fr/nos-batiments/bureaux-de-chantier/,0,0,0.00,1,569000,"[15,9,9,9,15,12,12,9,15,9,9,15]",2023-06-09,"Image pack, Reviews, Image, Indented, Related searches",informational,Organic
tous les bâtiments,37,37,40,29,0.00,https://www.portakabin.com/fr/nos-batiments/,0,0,0.00,0,79700000,"[9,9,9,9,9,9,9,9,100,9,9,9]",2023-06-20,"Local pack, Reviews, People also ask, Find results on, Indented, Related searches",informational,Organic
mairie d audruicq,29,29,260,30,0.00,https://www.portakabin.com/fr/etudes-de-cas/ville-daudruicq/,0,0,0.00,0,87,"[81,81,81,81,65,100,81,65,100,65,65,65]",2023-06-01,"Knowledge panel, Sitelinks, Reviews, Image, Indented, Related searches",navigational,Organic
salle de soins,31,31,320,14,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/salles-de-consultations-et-de-soins/,0,0,0.00,0.02,52100000,"[66,66,81,81,100,100,66,43,81,54,66,54]",2023-06-23,"Knowledge panel, Image pack, Image, People also ask, Related searches",informational,Organic
bloc sanitaire,95,95,390,14,0.70,https://www.portakabin.com/fr/nos-batiments/notre-gamme-de-produits/bloc-sanitaire-prefabrique/,0,0,0.00,1,12800000,"[81,81,66,66,54,54,66,54,81,81,100,81]",2023-06-23,"Image pack, Reviews, Image, Related searches",informational,Organic
pharmacie templemars,51,51,260,32,0.00,https://www.portakabin.com/fr/nos-batiments/etablissements-de-sante/clinique/pharmacies/,0,0,0.00,0,88,"[16,16,30,16,20,20,20,30,24,16,20,20]",2023-06-19,"Knowledge panel, Image pack, Reviews, Image, Indented",navigational,Organic
